guid/image/axis,value
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0001/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0002/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0004/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0005/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0006/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0007/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0009/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0010/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0014/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0016/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0017/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0018/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0022/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/z,9.457383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/x,-4.018654
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/y,-0.053295836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0000/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0001/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0002/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0003/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0004/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0005/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0006/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0007/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0008/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0009/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0010/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0011/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0012/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0013/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0014/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0015/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0016/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0017/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0018/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0019/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0020/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0021/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0022/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023/y,-0.053295836
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0023/z,9.457383
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024/x,-4.018654
0ff0a23e-5f50-4461-8ccf-2b71bead2e8e/0024/y,-0.053295836
